GOTOES_CSV,timestamp,position_lat,position_long,altitude,heart_rate,cadence,distance,speed,power,compressed_speed_distance,grade,resistance,time_from_course,cycle_length,temperature,,,,speed_1s,cycles,total_cycles,,,,,,,,,compressed_accumulated_power,accumulated_power,left_right_balance,gps_accuracy,vertical_speed,calories,,,,,,vertical_oscillation,stance_time_percent,stance_time,activity_type,left_torque_effectiveness,right_torque_effectiveness,left_pedal_smoothness,right_pedal_smoothness,combined_pedal_smoothness,time128,stroke_type,zone,ball_speed,cadence256,fractional_cadence,total_hemoglobin_conc,total_hemoglobin_conc_min,total_hemoglobin_conc_max,saturated_hemoglobin_percent,saturated_hemoglobin_percent_min,saturated_hemoglobin_percent_max,,unknown61,device_index,,,,unknown66,left_pco,right_pco,left_power_phase,left_power_phase_peak,right_power_phase,right_power_phase_peak,enhanced_speed,,,,,enhanced_altitude,,,battery_soc,motor_power,vertical_ratio,stance_time_balance,step_length,,,,,,absolute_pressure,depth,next_stop_depth,next_stop_time,time_to_surface,ndl_time,cns_load,n2_load,,,,,,,,,,,,,,,,grit,flow,,ebike_travel_range,ebike_battery_level,ebike_assist_mode,ebike_assist_level_percent
,2022-03-23T14:39:28,-34.5703733,-58.4000254,97.8,131,93,5834.24,29.358,189,,,,,,22,,,,,,,,,,,,,,,,74167,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2766,,,,,-349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:29,-34.5703074,-58.4000696,97.8,130,90,5842.59,29.693,159,,,,,,22,,,,,,,,,,,,,,,,74326,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2766,,,,,-349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:30,-34.5702449,-58.4001222,97.8,130,95,5851.03,30.031,161,,,,,,22,,,,,,,,,,,,,,,,74487,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2766,,,,,-350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:31,-34.5701874,-58.4001832,97.8,129,96,5859.51,30.064,195,,,,,,22,,,,,,,,,,,,,,,,74682,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2766,,,,,-350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:32,-34.5701367,-58.4002539,98.0,129,98,5868.08,30.398,160,,,,,,22,,,,,,,,,,,,,,,,74842,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2766,,,,,-351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:33,-34.5700940,-58.4003323,98.0,129,93,5876.67,30.568,178,,,,,,22,,,,,,,,,,,,,,,,75020,179,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2766,,,,,-351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:34,-34.5700596,-58.4004172,98.0,130,88,5885.33,30.701,158,,,,,,22,,,,,,,,,,,,,,,,75178,182,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2766,,,,,-351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:35,-34.5700327,-58.4005068,98.0,130,86,5894.07,31.140,165,,,,,,22,,,,,,,,,,,,,,,,75343,178,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2766,,,,,-351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:36,-34.5700095,-58.4005982,98.0,130,86,5902.84,30.668,171,,,,,,22,,,,,,,,,,,,,,,,75514,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2766,,,,,-351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:37,-34.5699868,-58.4006899,98.0,130,93,5911.62,31.003,185,,,,,,22,,,,,,,,,,,,,,,,75699,182,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2766,,,,,-351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:38,-34.5699665,-58.4007840,98.0,130,90,5920.54,32.213,174,,,,,,22,,,,,,,,,,,,,,,,75873,184,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2766,,,,,-351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:39,-34.5699449,-58.4008787,98.0,130,90,5929.55,31.709,191,,,,,,22,,,,,,,,,,,,,,,,76064,182,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2766,,,,,-351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:40,-34.5699215,-58.4009726,98.0,130,93,5938.55,32.080,159,,,,,,22,,,,,,,,,,,,,,,,76223,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2766,,,,,-351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:41,-34.5698996,-58.4010679,97.8,129,93,5947.63,32.515,189,,,,,,22,,,,,,,,,,,,,,,,76412,178,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2765,,,,,-352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:42,-34.5698786,-58.4011648,97.8,130,93,5956.81,32.749,187,,,,,,22,,,,,,,,,,,,,,,,76599,179,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2765,,,,,-352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:43,-34.5698576,-58.4012625,97.8,129,95,5966.07,33.019,196,,,,,,22,,,,,,,,,,,,,,,,76795,179,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2765,,,,,-352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:44,-34.5698344,-58.4013592,97.8,130,95,5975.32,33.052,220,,,,,,22,,,,,,,,,,,,,,,,77015,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2765,,,,,-353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:45,-34.5698106,-58.4014561,97.8,130,93,5984.59,33.088,204,,,,,,22,,,,,,,,,,,,,,,,77219,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2765,,,,,-353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:46,-34.5697888,-58.4015544,97.8,131,90,5993.93,33.523,201,,,,,,22,,,,,,,,,,,,,,,,77420,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2764,,,,,-354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:47,-34.5697676,-58.4016531,97.8,131,88,6003.28,32.987,196,,,,,,22,,,,,,,,,,,,,,,,77616,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2764,,,,,-354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:48,-34.5697443,-58.4017485,97.8,132,92,6012.40,32.314,215,,,,,,22,,,,,,,,,,,,,,,,77831,179,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2764,,,,,-354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:49,-34.5697196,-58.4018416,97.8,132,86,6021.38,31.910,206,,,,,,22,,,,,,,,,,,,,,,,78037,178,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2764,,,,,-354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:50,-34.5696924,-58.4019314,97.8,133,90,6030.16,31.507,219,,,,,,22,,,,,,,,,,,,,,,,78256,178,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2764,,,,,-354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:51,-34.5696597,-58.4020183,97.8,133,93,6038.91,31.205,166,,,,,,22,,,,,,,,,,,,,,,,78422,185,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2764,,,,,-354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:52,-34.5696226,-58.4021016,97.8,133,96,6047.59,30.802,240,,,,,,22,,,,,,,,,,,,,,,,78662,185,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2764,,,,,-354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:53,-34.5695823,-58.4021811,97.8,133,93,6056.14,30.265,207,,,,,,22,,,,,,,,,,,,,,,,78869,185,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2764,,,,,-354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:54,-34.5695386,-58.4022561,97.8,133,97,6064.57,29.930,199,,,,,,22,,,,,,,,,,,,,,,,79068,179,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2764,,,,,-354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:55,-34.5694900,-58.4023256,98.0,133,90,6072.91,29.560,204,,,,,,22,,,,,,,,,,,,,,,,79272,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2765,,,,,-354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:56,-34.5694366,-58.4023884,98.2,132,95,6081.17,29.290,206,,,,,,22,,,,,,,,,,,,,,,,79478,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2765,,,,,-356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:57,-34.5693794,-58.4024451,98.4,132,90,6089.37,29.124,207,,,,,,22,,,,,,,,,,,,,,,,79685,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2766,,,,,-357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:58,-34.5693197,-58.4024980,98.8,132,88,6097.58,29.156,194,,,,,,22,,,,,,,,,,,,,,,,79879,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2768,,,,,-357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:39:59,-34.5692596,-58.4025493,99.2,132,95,6105.74,29.088,190,,,,,,22,,,,,,,,,,,,,,,,80069,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2769,,,,,-358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:00,-34.5691989,-58.4025996,99.4,133,92,6113.91,29.023,206,,,,,,22,,,,,,,,,,,,,,,,80275,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2770,,,,,-358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:01,-34.5691393,-58.4026509,99.4,133,93,6122.03,28.822,214,,,,,,22,,,,,,,,,,,,,,,,80489,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2770,,,,,-359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:02,-34.5690801,-58.4027011,99.6,133,93,6130.05,28.584,241,,,,,,22,,,,,,,,,,,,,,,,80730,177,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2771,,,,,-359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:03,-34.5690202,-58.4027502,99.8,132,90,6138.08,28.886,188,,,,,,22,,,,,,,,,,,,,,,,80918,177,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2772,,,,,-359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:04,-34.5689595,-58.4028000,99.8,133,93,6146.21,29.326,170,,,,,,22,,,,,,,,,,,,,,,,81088,178,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2772,,,,,-360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:05,-34.5688970,-58.4028501,100.2,132,96,6154.53,30.064,206,,,,,,22,,,,,,,,,,,,,,,,81294,178,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2773,,,,,-361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:06,-34.5688327,-58.4029010,100.4,132,93,6163.05,30.902,135,,,,,,22,,,,,,,,,,,,,,,,81429,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2774,,,,,-361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:07,-34.5687674,-58.4029540,100.4,132,93,6171.78,31.576,149,,,,,,22,,,,,,,,,,,,,,,,81578,185,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2774,,,,,-361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:08,-34.5687002,-58.4030077,100.4,132,96,6180.71,32.281,167,,,,,,22,,,,,,,,,,,,,,,,81745,188,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2774,,,,,-361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:09,-34.5686320,-58.4030620,100.4,132,95,6189.77,32.717,173,,,,,,22,,,,,,,,,,,,,,,,81918,185,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2774,,,,,-361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:10,-34.5685626,-58.4031180,100.4,132,95,6199.03,33.725,188,,,,,,22,,,,,,,,,,,,,,,,82106,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2774,,,,,-361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:11,-34.5684925,-58.4031781,100.4,132,93,6208.56,34.430,144,,,,,,22,,,,,,,,,,,,,,,,82250,179,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2774,,,,,-361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:12,-34.5684228,-58.4032406,100.4,132,88,6218.19,34.834,175,,,,,,22,,,,,,,,,,,,,,,,82425,183,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2774,,,,,-362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:13,-34.5683507,-58.4033022,100.4,132,95,6227.98,35.640,182,,,,,,22,,,,,,,,,,,,,,,,82607,185,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2774,,,,,-362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:14,-34.5682779,-58.4033651,100.2,133,95,6237.90,35.708,196,,,,,,22,,,,,,,,,,,,,,,,82803,185,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2773,,,,,-362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:15,-34.5682039,-58.4034277,100.2,133,90,6247.92,36.277,171,,,,,,22,,,,,,,,,,,,,,,,82974,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2773,,,,,-362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:16,-34.5681308,-58.4034944,100.4,133,95,6258.08,36.882,180,,,,,,22,,,,,,,,,,,,,,,,83154,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2773,,,,,-363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:17,-34.5680622,-58.4035702,100.2,134,95,6268.37,37.217,205,,,,,,22,,,,,,,,,,,,,,,,83359,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2772,,,,,-363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:18,-34.5680002,-58.4036563,100.0,134,93,6278.83,37.688,182,,,,,,22,,,,,,,,,,,,,,,,83541,178,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2771,,,,,-364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:19,-34.5679503,-58.4037531,99.8,134,97,6289.26,37.620,195,,,,,,22,,,,,,,,,,,,,,,,83736,178,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2770,,,,,-364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:20,-34.5679165,-58.4038602,99.6,135,98,6299.75,37.620,206,,,,,,22,,,,,,,,,,,,,,,,83942,178,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2769,,,,,-365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:21,-34.5678961,-58.4039724,99.2,135,100,6310.28,37.588,195,,,,,,22,,,,,,,,,,,,,,,,84137,177,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2767,,,,,-365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:22,-34.5678862,-58.4040857,98.8,135,95,6320.73,37.184,177,,,,,,22,,,,,,,,,,,,,,,,84314,178,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2765,,,,,-365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:23,-34.5678892,-58.4041985,98.6,135,95,6331.06,37.084,193,,,,,,22,,,,,,,,,,,,,,,,84507,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2763,,,,,-366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:24,-34.5679066,-58.4043095,98.2,135,95,6341.39,36.511,189,,,,,,22,,,,,,,,,,,,,,,,84696,182,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2761,,,,,-366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:25,-34.5679382,-58.4044166,98.0,135,88,6351.82,36.511,197,,,,,,22,,,,,,,,,,,,,,,,84893,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2760,,,,,-366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:26,-34.5679800,-58.4045174,97.8,134,93,6362.16,36.410,193,,,,,,22,,,,,,,,,,,,,,,,85086,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2759,,,,,-367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:27,-34.5680313,-58.4046089,97.8,135,93,6372.28,36.277,198,,,,,,22,,,,,,,,,,,,,,,,85284,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2759,,,,,-367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:28,-34.5680932,-58.4046882,97.8,134,93,6382.25,35.809,197,,,,,,22,,,,,,,,,,,,,,,,85481,179,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2758,,,,,-368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:29,-34.5681649,-58.4047539,97.8,135,90,6392.21,35.741,202,,,,,,22,,,,,,,,,,,,,,,,85683,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2758,,,,,-368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:30,-34.5682445,-58.4048038,97.8,135,88,6402.13,35.237,203,,,,,,22,,,,,,,,,,,,,,,,85886,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2758,,,,,-368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:31,-34.5683304,-58.4048369,97.6,135,88,6412.11,35.237,207,,,,,,22,,,,,,,,,,,,,,,,86093,182,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2757,,,,,-368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:32,-34.5684188,-58.4048553,97.6,135,88,6422.04,35.136,202,,,,,,21,,,,,,,,,,,,,,,,86295,183,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2757,,,,,-368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:33,-34.5685080,-58.4048591,97.6,135,90,6431.92,35.003,200,,,,,,21,,,,,,,,,,,,,,,,86495,183,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2757,,,,,-368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:34,-34.5685969,-58.4048452,97.6,135,90,6441.85,35.003,214,,,,,,21,,,,,,,,,,,,,,,,86709,183,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2757,,,,,-369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:35,-34.5686827,-58.4048149,97.4,135,90,6451.74,34.934,205,,,,,,21,,,,,,,,,,,,,,,,86914,183,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2756,,,,,-369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:36,-34.5687630,-58.4047689,97.4,135,86,6461.57,34.564,185,,,,,,21,,,,,,,,,,,,,,,,87099,182,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2756,,,,,-369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:37,-34.5688365,-58.4047096,97.6,135,86,6471.36,34.261,184,,,,,,21,,,,,,,,,,,,,,,,87283,182,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2756,,,,,-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:38,-34.5689037,-58.4046411,97.4,135,85,6481.11,33.692,182,,,,,,21,,,,,,,,,,,,,,,,87465,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2755,,,,,-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:39,-34.5689647,-58.4045677,97.2,135,81,6490.65,32.918,179,,,,,,21,,,,,,,,,,,,,,,,87644,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2754,,,,,-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:40,-34.5690190,-58.4044918,97.0,134,85,6499.85,31.979,194,,,,,,21,,,,,,,,,,,,,,,,87838,182,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2753,,,,,-371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:41,-34.5690704,-58.4044155,96.8,134,88,6508.88,31.442,195,,,,,,21,,,,,,,,,,,,,,,,88033,184,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2752,,,,,-372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:42,-34.5691207,-58.4043411,96.6,133,88,6517.70,30.971,161,,,,,,21,,,,,,,,,,,,,,,,88194,184,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2751,,,,,-372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:43,-34.5691704,-58.4042680,96.6,133,85,6526.38,30.334,166,,,,,,21,,,,,,,,,,,,,,,,88360,182,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2750,,,,,-373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:40:44,-34.5692187,-58.4041961,96.4,132,85,6534.88,29.963,163,,,,,,21,,,,,,,,,,,,,,,,88523,182,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2749,,,,,-374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
