GOTOES_CSV,timestamp,position_lat,position_long,altitude,heart_rate,cadence,distance,speed,power,compressed_speed_distance,grade,resistance,time_from_course,cycle_length,temperature,,,,speed_1s,cycles,total_cycles,,,,,,,,,compressed_accumulated_power,accumulated_power,left_right_balance,gps_accuracy,vertical_speed,calories,,,,,,vertical_oscillation,stance_time_percent,stance_time,activity_type,left_torque_effectiveness,right_torque_effectiveness,left_pedal_smoothness,right_pedal_smoothness,combined_pedal_smoothness,time128,stroke_type,zone,ball_speed,cadence256,fractional_cadence,total_hemoglobin_conc,total_hemoglobin_conc_min,total_hemoglobin_conc_max,saturated_hemoglobin_percent,saturated_hemoglobin_percent_min,saturated_hemoglobin_percent_max,,unknown61,device_index,,,,unknown66,left_pco,right_pco,left_power_phase,left_power_phase_peak,right_power_phase,right_power_phase_peak,enhanced_speed,,,,,enhanced_altitude,,,battery_soc,motor_power,vertical_ratio,stance_time_balance,step_length,,,,,,absolute_pressure,depth,next_stop_depth,next_stop_time,time_to_surface,ndl_time,cns_load,n2_load,,,,,,,,,,,,,,,,grit,flow,,ebike_travel_range,ebike_battery_level,ebike_assist_mode,ebike_assist_level_percent
,2022-03-04T04:00:23,-34.5088559,-58.4790607,110.2,113,51,9238.95,24.217,0,,,,,,20,,,,,,,,,,,,,,,,150080,138,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2732,,,,,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:00:24,-34.5087989,-58.4790763,110.2,112,51,9245.39,23.782,0,,,,,,20,,,,,,,,,,,,,,,,150080,138,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2732,,,,,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:00:25,-34.5087340,-58.4791269,110.0,112,0,9253.65,22.406,0,,,,,,20,,,,,,,,,,,,,,,,150080,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2731,,,,,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:00:26,-34.5086794,-58.4791511,110.0,110,0,9260.09,21.262,0,,,,,,20,,,,,,,,,,,,,,,,150080,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2731,,,,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:00:27,-34.5086269,-58.4791689,110.0,109,0,9266.14,21.128,0,,,,,,20,,,,,,,,,,,,,,,,150080,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2731,,,,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:00:28,-34.5085779,-58.4791846,110.0,107,0,9271.76,19.850,0,,,,,,20,,,,,,,,,,,,,,,,150080,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2731,,,,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:00:29,-34.5085319,-58.4791976,110.0,106,0,9277.00,18.778,0,,,,,,20,,,,,,,,,,,,,,,,150080,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2731,,,,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:00:30,-34.5084931,-58.4792068,110.0,103,0,9281.38,15.181,0,,,,,,20,,,,,,,,,,,,,,,,150080,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2730,,,,,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:00:31,-34.5084623,-58.4792127,110.0,103,0,9284.83,11.588,0,,,,,,20,,,,,,,,,,,,,,,,150080,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2730,,,,,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:00:32,-34.5084430,-58.4792166,110.0,101,0,9286.97,8.298,0,,,,,,20,,,,,,,,,,,,,,,,150080,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2730,,,,,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:00:33,-34.5084269,-58.4792203,110.0,101,0,9288.78,7.052,0,,,,,,20,,,,,,,,,,,,,,,,150080,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2730,,,,,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:00:34,-34.5084202,-58.4792231,110.0,101,0,9289.56,4.738,0,,,,,,20,,,,,,,,,,,,,,,,150080,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2730,,,,,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:00:35,-34.5084139,-58.4792265,110.0,98,0,9290.33,3.359,0,,,,,,20,,,,,,,,,,,,,,,,150080,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2729,,,,,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:00:36,-34.5084106,-58.4792300,110.0,96,0,9290.78,0.000,0,,,,,,20,,,,,,,,,,,,,,,,150080,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2729,,,,,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:00:37,-34.5084103,-58.4792297,110.0,95,0,9290.80,0.000,0,,,,,,20,,,,,,,,,,,,,,,,150080,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2729,,,,,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:05,-34.5083286,-58.4792674,109.6,96,64,9290.80,14.544,65535,,,,,,20,,,,,,,,,,,,,,,,150080,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:06,-34.5082921,-58.4792855,109.6,97,75,9295.18,15.685,263,,,,,,20,,,,,,,,,,,,,,,,150343,169,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:07,-34.5082486,-58.4793021,109.6,100,80,9300.22,18.104,250,,,,,,20,,,,,,,,,,,,,,,,150593,178,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:08,-34.5082047,-58.4793213,109.6,102,81,9305.39,18.205,212,,,,,,20,,,,,,,,,,,,,,,,150805,176,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:09,-34.5081633,-58.4793434,109.6,104,88,9310.41,18.306,211,,,,,,20,,,,,,,,,,,,,,,,151016,176,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:10,-34.5081180,-58.4793662,109.6,106,85,9315.85,19.616,244,,,,,,20,,,,,,,,,,,,,,,,151260,173,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:11,-34.5080603,-58.4793931,109.8,108,94,9322.70,23.814,316,,,,,,20,,,,,,,,,,,,,,,,151576,177,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:12,-34.5079991,-58.4794153,109.8,110,98,9329.77,23.782,255,,,,,,20,,,,,,,,,,,,,,,,151831,168,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:13,-34.5079463,-58.4794438,109.8,112,96,9336.17,22.874,237,,,,,,20,,,,,,,,,,,,,,,,152068,160,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:14,-34.5078919,-58.4794756,109.8,113,89,9342.85,24.084,220,,,,,,20,,,,,,,,,,,,,,,,152288,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:15,-34.5078418,-58.4795171,109.8,115,93,9349.40,24.052,235,,,,,,20,,,,,,,,,,,,,,,,152523,175,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:16,-34.5077901,-58.4795474,109.8,116,93,9355.74,24.656,234,,,,,,21,,,,,,,,,,,,,,,,152757,174,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:17,-34.5077354,-58.4795784,110.0,117,95,9362.42,25.830,208,,,,,,21,,,,,,,,,,,,,,,,152965,171,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:18,-34.5076737,-58.4796054,110.0,119,96,9369.69,26.906,181,,,,,,21,,,,,,,,,,,,,,,,153146,186,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:19,-34.5076104,-58.4796313,110.0,119,99,9377.10,27.209,152,,,,,,21,,,,,,,,,,,,,,,,153298,163,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:20,-34.5075488,-58.4796597,110.0,120,98,9384.40,27.209,156,,,,,,21,,,,,,,,,,,,,,,,153454,174,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:21,-34.5074811,-58.4796854,110.0,121,101,9392.27,28.886,161,,,,,,21,,,,,,,,,,,,,,,,153615,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2724,,,,,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:22,-34.5074138,-58.4797129,109.8,121,96,9400.14,28.418,182,,,,,,21,,,,,,,,,,,,,,,,153797,165,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2723,,,,,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:23,-34.5073459,-58.4797442,109.8,122,98,9408.19,28.451,153,,,,,,21,,,,,,,,,,,,,,,,153950,150,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2723,,,,,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:24,-34.5072739,-58.4797727,109.6,123,89,9416.59,29.459,131,,,,,,21,,,,,,,,,,,,,,,,154081,169,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2722,,,,,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:25,-34.5072045,-58.4798042,109.6,123,81,9424.78,28.987,136,,,,,,21,,,,,,,,,,,,,,,,154217,137,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2722,,,,,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:26,-34.5071332,-58.4798325,109.6,123,90,9433.09,28.886,76,,,,,,21,,,,,,,,,,,,,,,,154293,202,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2721,,,,,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:27,-34.5070605,-58.4798651,109.6,124,83,9441.67,29.628,87,,,,,,21,,,,,,,,,,,,,,,,154380,142,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2721,,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:28,-34.5069812,-58.4799280,109.6,124,86,9451.84,29.560,74,,,,,,21,,,,,,,,,,,,,,,,154454,185,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2721,,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:29,-34.5069000,-58.4799484,109.6,124,88,9460.98,29.560,107,,,,,,21,,,,,,,,,,,,,,,,154561,176,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2721,,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:30,-34.5068236,-58.4799622,109.6,124,89,9469.45,28.652,113,,,,,,21,,,,,,,,,,,,,,,,154674,179,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2721,,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:31,-34.5067507,-58.4799773,109.4,124,83,9477.56,29.189,86,,,,,,21,,,,,,,,,,,,,,,,154760,139,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2720,,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:32,-34.5066750,-58.4799975,109.4,125,69,9486.10,29.693,45,,,,,,21,,,,,,,,,,,,,,,,154805,139,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2720,,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:33,-34.5065994,-58.4800207,109.4,125,69,9494.72,29.592,45,,,,,,21,,,,,,,,,,,,,,,,154850,139,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2720,,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:34,-34.5065255,-58.4800408,109.4,125,86,9503.10,28.552,19,,,,,,21,,,,,,,,,,,,,,,,154869,172,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2720,,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:35,-34.5064508,-58.4800645,109.4,125,88,9511.64,28.584,112,,,,,,21,,,,,,,,,,,,,,,,154981,164,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2720,,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:36,-34.5063793,-58.4800925,109.6,125,73,9519.96,28.519,125,,,,,,21,,,,,,,,,,,,,,,,155106,132,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2720,,,,,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:37,-34.5063106,-58.4801255,109.6,125,73,9528.17,28.886,125,,,,,,21,,,,,,,,,,,,,,,,155231,132,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2720,,,,,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:38,-34.5062392,-58.4801596,109.6,124,80,9536.68,28.822,24,,,,,,21,,,,,,,,,,,,,,,,155255,132,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2720,,,,,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:39,-34.5061541,-58.4801986,109.6,124,81,9546.77,28.721,19,,,,,,21,,,,,,,,,,,,,,,,155274,186,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2720,,,,,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:40,-34.5060792,-58.4802291,109.6,124,86,9555.53,28.217,93,,,,,,21,,,,,,,,,,,,,,,,155367,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2720,,,,,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:41,-34.5060003,-58.4802592,109.6,123,85,9564.68,28.822,127,,,,,,21,,,,,,,,,,,,,,,,155494,166,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2720,,,,,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:42,-34.5059249,-58.4802840,109.6,123,88,9573.32,27.814,125,,,,,,21,,,,,,,,,,,,,,,,155619,175,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2720,,,,,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:43,-34.5058531,-58.4803088,109.6,122,85,9581.58,28.519,134,,,,,,21,,,,,,,,,,,,,,,,155753,177,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2720,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:44,-34.5057792,-58.4803342,109.6,122,85,9590.09,29.124,152,,,,,,21,,,,,,,,,,,,,,,,155905,176,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2720,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:45,-34.5057073,-58.4803617,109.4,122,88,9598.45,29.088,143,,,,,,21,,,,,,,,,,,,,,,,156048,172,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2719,,,,,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:46,-34.5056362,-58.4803876,109.4,121,86,9606.68,28.955,132,,,,,,21,,,,,,,,,,,,,,,,156180,176,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2719,,,,,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:47,-34.5055672,-58.4804154,109.4,121,89,9614.74,28.854,133,,,,,,21,,,,,,,,,,,,,,,,156313,170,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2719,,,,,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:48,-34.5055012,-58.4804428,109.4,121,69,9622.49,28.350,110,,,,,,21,,,,,,,,,,,,,,,,156423,134,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2719,,,,,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:49,-34.5054434,-58.4804654,109.6,121,43,9629.22,27.713,46,,,,,,20,,,,,,,,,,,,,,,,156469,206,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2719,,,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:50,-34.5053802,-58.4804892,109.6,121,43,9636.56,27.342,25,,,,,,20,,,,,,,,,,,,,,,,156494,206,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2719,,,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:51,-34.5053018,-58.4805179,109.6,121,0,9645.64,28.652,0,,,,,,20,,,,,,,,,,,,,,,,156494,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2719,,,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:52,-34.5052341,-58.4805443,109.6,120,0,9653.53,27.479,0,,,,,,20,,,,,,,,,,,,,,,,156494,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2719,,,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:53,-34.5051695,-58.4805798,109.6,119,0,9661.40,26.906,0,,,,,,20,,,,,,,,,,,,,,,,156494,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2719,,,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:54,-34.5051088,-58.4806181,109.6,119,82,9668.97,26.503,57,,,,,,20,,,,,,,,,,,,,,,,156551,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2719,,,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:55,-34.5050490,-58.4806481,109.6,118,70,9676.16,26.168,114,,,,,,20,,,,,,,,,,,,,,,,156665,131,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2719,,,,,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:56,-34.5049903,-58.4806777,109.4,118,73,9683.21,26.705,47,,,,,,20,,,,,,,,,,,,,,,,156712,228,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2718,,,,,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:57,-34.5049239,-58.4807036,109.6,117,81,9690.94,27.778,94,,,,,,20,,,,,,,,,,,,,,,,156806,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2718,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:58,-34.5048560,-58.4807311,109.6,117,83,9698.89,28.382,142,,,,,,20,,,,,,,,,,,,,,,,156948,170,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2718,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:01:59,-34.5047875,-58.4807572,109.6,117,83,9706.84,27.979,147,,,,,,20,,,,,,,,,,,,,,,,157095,169,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2718,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:02:00,-34.5047188,-58.4807960,109.6,117,82,9715.24,27.479,152,,,,,,20,,,,,,,,,,,,,,,,157247,177,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2718,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:02:01,-34.5046446,-58.4808455,109.6,117,83,9724.54,27.576,153,,,,,,20,,,,,,,,,,,,,,,,157400,168,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2718,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:02:02,-34.5045739,-58.4808724,109.6,117,82,9732.76,27.612,97,,,,,,20,,,,,,,,,,,,,,,,157497,170,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2718,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:02:03,-34.5045025,-58.4808981,109.6,117,71,9741.02,27.677,60,,,,,,20,,,,,,,,,,,,,,,,157557,131,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2718,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:02:04,-34.5044309,-58.4809254,109.6,117,75,9749.35,27.778,44,,,,,,20,,,,,,,,,,,,,,,,157601,228,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2718,,,,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:02:05,-34.5043658,-58.4809544,109.6,116,76,9757.04,27.040,15,,,,,,20,,,,,,,,,,,,,,,,157616,140,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2718,,,,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:02:06,-34.5043034,-58.4809850,109.6,115,84,9764.51,26.572,103,,,,,,20,,,,,,,,,,,,,,,,157719,175,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2718,,,,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-04T04:02:07,-34.5042401,-58.4810154,109.6,114,81,9772.07,26.636,202,,,,,,20,,,,,,,,,,,,,,,,157921,177,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2718,,,,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
